"subject","subjectLabel","typeOfInterest","interest","interestLabel"
"http://www.wikidata.org/entity/Q19997512","Everett Fahy","http://www.wikidata.org/prop/direct/P921","Painting--Conservation and restoration"
"http://www.wikidata.org/entity/Q19997512","Everett Fahy","http://www.wikidata.org/prop/direct/P921","Marriage in art"
"http://www.wikidata.org/entity/Q19997512","Everett Fahy","http://www.wikidata.org/prop/direct/P921","http://www.wikidata.org/entity/Q191423","Domenico Ghirlandaio"
"http://www.wikidata.org/entity/Q19997512","Everett Fahy","http://www.wikidata.org/prop/direct/P921","http://www.wikidata.org/entity/Q191423","Domenico Ghirlandaio"
"http://www.wikidata.org/entity/Q19997512","Everett Fahy","http://www.wikidata.org/prop/direct/P921","Manuscripts, Greek"
"http://www.wikidata.org/entity/Q19997512","Everett Fahy","http://www.wikidata.org/prop/direct/P921","Photography of painting"
"http://www.wikidata.org/entity/Q19997512","Everett Fahy","http://www.wikidata.org/prop/direct/P921","Pareja, Juan de,"
"http://www.wikidata.org/entity/Q19997512","Everett Fahy","http://www.wikidata.org/prop/direct/P921","Portrait sculpture, Renaissance"
"http://www.wikidata.org/entity/Q19997512","Everett Fahy","http://www.wikidata.org/prop/direct/P921","Illumination of books and manuscripts, Italian"
"http://www.wikidata.org/entity/Q19997512","Everett Fahy","http://www.wikidata.org/prop/direct/P921","Love in art"
"http://www.wikidata.org/entity/Q19997512","Everett Fahy","http://www.wikidata.org/prop/direct/P921","Art, Italian"
"http://www.wikidata.org/entity/Q19997512","Everett Fahy","http://www.wikidata.org/prop/direct/P921","Medici, Piero de',"
"http://www.wikidata.org/entity/Q19997512","Everett Fahy","http://www.wikidata.org/prop/direct/P921","Portrait painting, Renaissance"
"http://www.wikidata.org/entity/Q19997512","Everett Fahy","http://www.wikidata.org/prop/direct/P921","Panel painting, Renaissance"
"http://www.wikidata.org/entity/Q19997512","Everett Fahy","http://www.wikidata.org/prop/direct/P921","Cappella Sistina (Vatican Palace, Vatican City)"
"http://www.wikidata.org/entity/Q19997512","Everett Fahy","http://www.wikidata.org/prop/direct/P921","http://www.wikidata.org/entity/Q3558578","Villa I Tatti"
"http://www.wikidata.org/entity/Q19997512","Everett Fahy","http://www.wikidata.org/prop/direct/P921","Pope-Hennessy, John Wyndham,--Sir,"
"http://www.wikidata.org/entity/Q19997512","Everett Fahy","http://www.wikidata.org/prop/direct/P921","Painters"
"http://www.wikidata.org/entity/Q19997512","Everett Fahy","http://www.wikidata.org/prop/direct/P921","Wrightsman, Charles B"
"http://www.wikidata.org/entity/Q19997512","Everett Fahy","http://www.wikidata.org/prop/direct/P921","Bardini, Stefano,"
