"subject","subjectLabel","typeOfInterest","interest","interestLabel"
"http://www.wikidata.org/entity/Q3057287","Ernst Steinmann","http://www.wikidata.org/prop/direct/P921","Italy"
"http://www.wikidata.org/entity/Q3057287","Ernst Steinmann","http://www.wikidata.org/prop/direct/P921","Vatican City"
"http://www.wikidata.org/entity/Q3057287","Ernst Steinmann","http://www.wikidata.org/prop/direct/P921","Travel"
"http://www.wikidata.org/entity/Q3057287","Ernst Steinmann","http://www.wikidata.org/prop/direct/P921","http://www.wikidata.org/entity/Q220","Rome"
"http://www.wikidata.org/entity/Q3057287","Ernst Steinmann","http://www.wikidata.org/prop/direct/P921","Painters"
"http://www.wikidata.org/entity/Q3057287","Ernst Steinmann","http://www.wikidata.org/prop/direct/P921","http://www.wikidata.org/entity/Q1404472","Italian Renaissance"
"http://www.wikidata.org/entity/Q3057287","Ernst Steinmann","http://www.wikidata.org/prop/direct/P921","Buildings"
"http://www.wikidata.org/entity/Q3057287","Ernst Steinmann","http://www.wikidata.org/prop/direct/P921","http://www.wikidata.org/entity/Q103498","Henriette Hertz"
"http://www.wikidata.org/entity/Q3057287","Ernst Steinmann","http://www.wikidata.org/prop/direct/P921","http://www.wikidata.org/entity/Q103498","Henriette Hertz"
"http://www.wikidata.org/entity/Q3057287","Ernst Steinmann","http://www.wikidata.org/prop/direct/P921","http://www.wikidata.org/entity/Q23540","Protestantism"
"http://www.wikidata.org/entity/Q3057287","Ernst Steinmann","http://www.wikidata.org/prop/direct/P921","Cappella Sistina (Vatican Palace, Vatican City)"
"http://www.wikidata.org/entity/Q3057287","Ernst Steinmann","http://www.wikidata.org/prop/direct/P921","http://www.wikidata.org/entity/Q5592","Michelangelo"
"http://www.wikidata.org/entity/Q3057287","Ernst Steinmann","http://www.wikidata.org/prop/direct/P921","http://www.wikidata.org/entity/Q5592","Michelangelo"
"http://www.wikidata.org/entity/Q3057287","Ernst Steinmann","http://www.wikidata.org/prop/direct/P921","Italy--Florence"
"http://www.wikidata.org/entity/Q3057287","Ernst Steinmann","http://www.wikidata.org/prop/direct/P921","Art"
"http://www.wikidata.org/entity/Q3057287","Ernst Steinmann","http://www.wikidata.org/prop/direct/P921","Michelangelo Buonarroti,"
