"collection","period","period_label","year"
"Nachlass Fritz Heinemann, Notizen zur venezianischen Malerei","http://www.wikidata.org/entity/Q131808","Mannerism","1945"
"Nachlass Fritz Heinemann, Notizen zur venezianischen Malerei","http://www.wikidata.org/entity/Q131808","Mannerism","1946"
"Nachlass Fritz Heinemann, Notizen zur venezianischen Malerei","http://www.wikidata.org/entity/Q131808","Mannerism","1947"
"Nachlass Fritz Heinemann, Notizen zur venezianischen Malerei","http://www.wikidata.org/entity/Q131808","Mannerism","1948"
"Nachlass Fritz Heinemann, Notizen zur venezianischen Malerei","http://www.wikidata.org/entity/Q131808","Mannerism","1949"
"Nachlass Fritz Heinemann, Notizen zur venezianischen Malerei","http://www.wikidata.org/entity/Q131808","Mannerism","1950"
"Nachlass Fritz Heinemann, Notizen zur venezianischen Malerei","http://www.wikidata.org/entity/Q131808","Mannerism","1951"
"Nachlass Fritz Heinemann, Notizen zur venezianischen Malerei","http://www.wikidata.org/entity/Q131808","Mannerism","1952"
"Nachlass Fritz Heinemann, Notizen zur venezianischen Malerei","http://www.wikidata.org/entity/Q131808","Mannerism","1953"
"Nachlass Fritz Heinemann, Notizen zur venezianischen Malerei","http://www.wikidata.org/entity/Q131808","Mannerism","1954"
"Nachlass Fritz Heinemann, Notizen zur venezianischen Malerei","http://www.wikidata.org/entity/Q131808","Mannerism","1955"
"Nachlass Fritz Heinemann, Notizen zur venezianischen Malerei","http://www.wikidata.org/entity/Q131808","Mannerism","1956"
"Nachlass Fritz Heinemann, Notizen zur venezianischen Malerei","http://www.wikidata.org/entity/Q131808","Mannerism","1957"
"Nachlass Fritz Heinemann, Notizen zur venezianischen Malerei","http://www.wikidata.org/entity/Q131808","Mannerism","1958"
"Nachlass Fritz Heinemann, Notizen zur venezianischen Malerei","http://www.wikidata.org/entity/Q131808","Mannerism","1959"
"Nachlass Fritz Heinemann, Notizen zur venezianischen Malerei","http://www.wikidata.org/entity/Q131808","Mannerism","1960"
"Nachlass Fritz Heinemann, Notizen zur venezianischen Malerei","http://www.wikidata.org/entity/Q131808","Mannerism","1961"
"Nachlass Fritz Heinemann, Notizen zur venezianischen Malerei","http://www.wikidata.org/entity/Q131808","Mannerism","1962"
"Nachlass Fritz Heinemann, Notizen zur venezianischen Malerei","http://www.wikidata.org/entity/Q131808","Mannerism","1963"
"Nachlass Fritz Heinemann, Notizen zur venezianischen Malerei","http://www.wikidata.org/entity/Q131808","Mannerism","1964"
"Nachlass Fritz Heinemann, Notizen zur venezianischen Malerei","http://www.wikidata.org/entity/Q131808","Mannerism","1965"
"Nachlass Fritz Heinemann, Notizen zur venezianischen Malerei","http://www.wikidata.org/entity/Q131808","Mannerism","1966"
"Nachlass Fritz Heinemann, Notizen zur venezianischen Malerei","http://www.wikidata.org/entity/Q131808","Mannerism","1967"
"Nachlass Fritz Heinemann, Notizen zur venezianischen Malerei","http://www.wikidata.org/entity/Q131808","Mannerism","1968"
"Nachlass Fritz Heinemann, Notizen zur venezianischen Malerei","http://www.wikidata.org/entity/Q131808","Mannerism","1969"
"Nachlass Fritz Heinemann, Notizen zur venezianischen Malerei","http://www.wikidata.org/entity/Q131808","Mannerism","1970"
"Ellis K. Waterhouse notebooks and research files","http://www.wikidata.org/entity/Q131808","Mannerism","1801"
"Ellis K. Waterhouse notebooks and research files","http://www.wikidata.org/entity/Q131808","Mannerism","1802"
"Ellis K. Waterhouse notebooks and research files","http://www.wikidata.org/entity/Q131808","Mannerism","1803"
"Ellis K. Waterhouse notebooks and research files","http://www.wikidata.org/entity/Q131808","Mannerism","1804"
"Ellis K. Waterhouse notebooks and research files","http://www.wikidata.org/entity/Q131808","Mannerism","1805"
"Ellis K. Waterhouse notebooks and research files","http://www.wikidata.org/entity/Q131808","Mannerism","1806"
"Ellis K. Waterhouse notebooks and research files","http://www.wikidata.org/entity/Q131808","Mannerism","1807"
"Ellis K. Waterhouse notebooks and research files","http://www.wikidata.org/entity/Q131808","Mannerism","1808"
"Ellis K. Waterhouse notebooks and research files","http://www.wikidata.org/entity/Q131808","Mannerism","1809"
"Ellis K. Waterhouse notebooks and research files","http://www.wikidata.org/entity/Q131808","Mannerism","1810"
"Ellis K. Waterhouse notebooks and research files","http://www.wikidata.org/entity/Q131808","Mannerism","1811"
"Ellis K. Waterhouse notebooks and research files","http://www.wikidata.org/entity/Q131808","Mannerism","1812"
"Ellis K. Waterhouse notebooks and research files","http://www.wikidata.org/entity/Q131808","Mannerism","1813"
"Ellis K. Waterhouse notebooks and research files","http://www.wikidata.org/entity/Q131808","Mannerism","1814"
"Ellis K. Waterhouse notebooks and research files","http://www.wikidata.org/entity/Q131808","Mannerism","1815"
"Ellis K. Waterhouse notebooks and research files","http://www.wikidata.org/entity/Q131808","Mannerism","1816"
"Ellis K. Waterhouse notebooks and research files","http://www.wikidata.org/entity/Q131808","Mannerism","1817"
"Ellis K. Waterhouse notebooks and research files","http://www.wikidata.org/entity/Q131808","Mannerism","1818"
"Ellis K. Waterhouse notebooks and research files","http://www.wikidata.org/entity/Q131808","Mannerism","1819"
"Ellis K. Waterhouse notebooks and research files","http://www.wikidata.org/entity/Q131808","Mannerism","1820"
"Ellis K. Waterhouse notebooks and research files","http://www.wikidata.org/entity/Q131808","Mannerism","1821"
"Ellis K. Waterhouse notebooks and research files","http://www.wikidata.org/entity/Q131808","Mannerism","1822"
"Ellis K. Waterhouse notebooks and research files","http://www.wikidata.org/entity/Q131808","Mannerism","1823"
"Ellis K. Waterhouse notebooks and research files","http://www.wikidata.org/entity/Q131808","Mannerism","1824"
"Ellis K. Waterhouse notebooks and research files","http://www.wikidata.org/entity/Q131808","Mannerism","1825"
"Ellis K. Waterhouse notebooks and research files","http://www.wikidata.org/entity/Q131808","Mannerism","1826"
"Ellis K. Waterhouse notebooks and research files","http://www.wikidata.org/entity/Q131808","Mannerism","1827"
"Ellis K. Waterhouse notebooks and research files","http://www.wikidata.org/entity/Q131808","Mannerism","1828"
"Ellis K. Waterhouse notebooks and research files","http://www.wikidata.org/entity/Q131808","Mannerism","1829"
"Ellis K. Waterhouse notebooks and research files","http://www.wikidata.org/entity/Q131808","Mannerism","1830"
"Ellis K. Waterhouse notebooks and research files","http://www.wikidata.org/entity/Q131808","Mannerism","1831"
"Ellis K. Waterhouse notebooks and research files","http://www.wikidata.org/entity/Q131808","Mannerism","1832"
"Ellis K. Waterhouse notebooks and research files","http://www.wikidata.org/entity/Q131808","Mannerism","1833"
"Ellis K. Waterhouse notebooks and research files","http://www.wikidata.org/entity/Q131808","Mannerism","1834"
"Ellis K. Waterhouse notebooks and research files","http://www.wikidata.org/entity/Q131808","Mannerism","1835"
"Ellis K. Waterhouse notebooks and research files","http://www.wikidata.org/entity/Q131808","Mannerism","1836"
"Ellis K. Waterhouse notebooks and research files","http://www.wikidata.org/entity/Q131808","Mannerism","1837"
"Ellis K. Waterhouse notebooks and research files","http://www.wikidata.org/entity/Q131808","Mannerism","1838"
"Ellis K. Waterhouse notebooks and research files","http://www.wikidata.org/entity/Q131808","Mannerism","1839"
"Ellis K. Waterhouse notebooks and research files","http://www.wikidata.org/entity/Q131808","Mannerism","1840"
"Ellis K. Waterhouse notebooks and research files","http://www.wikidata.org/entity/Q131808","Mannerism","1841"
"Ellis K. Waterhouse notebooks and research files","http://www.wikidata.org/entity/Q131808","Mannerism","1842"
"Ellis K. Waterhouse notebooks and research files","http://www.wikidata.org/entity/Q131808","Mannerism","1843"
"Ellis K. Waterhouse notebooks and research files","http://www.wikidata.org/entity/Q131808","Mannerism","1844"
"Ellis K. Waterhouse notebooks and research files","http://www.wikidata.org/entity/Q131808","Mannerism","1845"
"Ellis K. Waterhouse notebooks and research files","http://www.wikidata.org/entity/Q131808","Mannerism","1846"
"Ellis K. Waterhouse notebooks and research files","http://www.wikidata.org/entity/Q131808","Mannerism","1847"
"Ellis K. Waterhouse notebooks and research files","http://www.wikidata.org/entity/Q131808","Mannerism","1848"
"Ellis K. Waterhouse notebooks and research files","http://www.wikidata.org/entity/Q131808","Mannerism","1849"
"Ellis K. Waterhouse notebooks and research files","http://www.wikidata.org/entity/Q131808","Mannerism","1850"
"Ellis K. Waterhouse notebooks and research files","http://www.wikidata.org/entity/Q131808","Mannerism","1851"
"Ellis K. Waterhouse notebooks and research files","http://www.wikidata.org/entity/Q131808","Mannerism","1852"
"Ellis K. Waterhouse notebooks and research files","http://www.wikidata.org/entity/Q131808","Mannerism","1853"
"Ellis K. Waterhouse notebooks and research files","http://www.wikidata.org/entity/Q131808","Mannerism","1854"
"Ellis K. Waterhouse notebooks and research files","http://www.wikidata.org/entity/Q131808","Mannerism","1855"
"Ellis K. Waterhouse notebooks and research files","http://www.wikidata.org/entity/Q131808","Mannerism","1856"
"Ellis K. Waterhouse notebooks and research files","http://www.wikidata.org/entity/Q131808","Mannerism","1857"
"Ellis K. Waterhouse notebooks and research files","http://www.wikidata.org/entity/Q131808","Mannerism","1858"
"Ellis K. Waterhouse notebooks and research files","http://www.wikidata.org/entity/Q131808","Mannerism","1859"
"Ellis K. Waterhouse notebooks and research files","http://www.wikidata.org/entity/Q131808","Mannerism","1860"
"Ellis K. Waterhouse notebooks and research files","http://www.wikidata.org/entity/Q131808","Mannerism","1861"
"Ellis K. Waterhouse notebooks and research files","http://www.wikidata.org/entity/Q131808","Mannerism","1862"
"Ellis K. Waterhouse notebooks and research files","http://www.wikidata.org/entity/Q131808","Mannerism","1863"
"Ellis K. Waterhouse notebooks and research files","http://www.wikidata.org/entity/Q131808","Mannerism","1864"
"Ellis K. Waterhouse notebooks and research files","http://www.wikidata.org/entity/Q131808","Mannerism","1865"
"Ellis K. Waterhouse notebooks and research files","http://www.wikidata.org/entity/Q131808","Mannerism","1866"
"Ellis K. Waterhouse notebooks and research files","http://www.wikidata.org/entity/Q131808","Mannerism","1867"
"Ellis K. Waterhouse notebooks and research files","http://www.wikidata.org/entity/Q131808","Mannerism","1868"
"Ellis K. Waterhouse notebooks and research files","http://www.wikidata.org/entity/Q131808","Mannerism","1869"
"Ellis K. Waterhouse notebooks and research files","http://www.wikidata.org/entity/Q131808","Mannerism","1870"
"Ellis K. Waterhouse notebooks and research files","http://www.wikidata.org/entity/Q131808","Mannerism","1871"
"Ellis K. Waterhouse notebooks and research files","http://www.wikidata.org/entity/Q131808","Mannerism","1872"
"Ellis K. Waterhouse notebooks and research files","http://www.wikidata.org/entity/Q131808","Mannerism","1873"
"Ellis K. Waterhouse notebooks and research files","http://www.wikidata.org/entity/Q131808","Mannerism","1874"
"Ellis K. Waterhouse notebooks and research files","http://www.wikidata.org/entity/Q131808","Mannerism","1875"
"Ellis K. Waterhouse notebooks and research files","http://www.wikidata.org/entity/Q131808","Mannerism","1876"
"Ellis K. Waterhouse notebooks and research files","http://www.wikidata.org/entity/Q131808","Mannerism","1877"
"Ellis K. Waterhouse notebooks and research files","http://www.wikidata.org/entity/Q131808","Mannerism","1878"
"Ellis K. Waterhouse notebooks and research files","http://www.wikidata.org/entity/Q131808","Mannerism","1879"
"Ellis K. Waterhouse notebooks and research files","http://www.wikidata.org/entity/Q131808","Mannerism","1880"
"Ellis K. Waterhouse notebooks and research files","http://www.wikidata.org/entity/Q131808","Mannerism","1881"
"Ellis K. Waterhouse notebooks and research files","http://www.wikidata.org/entity/Q131808","Mannerism","1882"
"Ellis K. Waterhouse notebooks and research files","http://www.wikidata.org/entity/Q131808","Mannerism","1883"
"Ellis K. Waterhouse notebooks and research files","http://www.wikidata.org/entity/Q131808","Mannerism","1884"
"Ellis K. Waterhouse notebooks and research files","http://www.wikidata.org/entity/Q131808","Mannerism","1885"
"Ellis K. Waterhouse notebooks and research files","http://www.wikidata.org/entity/Q131808","Mannerism","1886"
"Ellis K. Waterhouse notebooks and research files","http://www.wikidata.org/entity/Q131808","Mannerism","1887"
"Ellis K. Waterhouse notebooks and research files","http://www.wikidata.org/entity/Q131808","Mannerism","1888"
"Ellis K. Waterhouse notebooks and research files","http://www.wikidata.org/entity/Q131808","Mannerism","1889"
"Ellis K. Waterhouse notebooks and research files","http://www.wikidata.org/entity/Q131808","Mannerism","1890"
"Ellis K. Waterhouse notebooks and research files","http://www.wikidata.org/entity/Q131808","Mannerism","1891"
"Ellis K. Waterhouse notebooks and research files","http://www.wikidata.org/entity/Q131808","Mannerism","1892"
"Ellis K. Waterhouse notebooks and research files","http://www.wikidata.org/entity/Q131808","Mannerism","1893"
"Ellis K. Waterhouse notebooks and research files","http://www.wikidata.org/entity/Q131808","Mannerism","1894"
"Ellis K. Waterhouse notebooks and research files","http://www.wikidata.org/entity/Q131808","Mannerism","1895"
"Ellis K. Waterhouse notebooks and research files","http://www.wikidata.org/entity/Q131808","Mannerism","1896"
"Ellis K. Waterhouse notebooks and research files","http://www.wikidata.org/entity/Q131808","Mannerism","1897"
"Ellis K. Waterhouse notebooks and research files","http://www.wikidata.org/entity/Q131808","Mannerism","1898"
"Ellis K. Waterhouse notebooks and research files","http://www.wikidata.org/entity/Q131808","Mannerism","1899"
"Ellis K. Waterhouse notebooks and research files","http://www.wikidata.org/entity/Q131808","Mannerism","1900"
"Ellis K. Waterhouse notebooks and research files","http://www.wikidata.org/entity/Q131808","Mannerism","1901"
"Ellis K. Waterhouse notebooks and research files","http://www.wikidata.org/entity/Q131808","Mannerism","1902"
"Ellis K. Waterhouse notebooks and research files","http://www.wikidata.org/entity/Q131808","Mannerism","1903"
"Ellis K. Waterhouse notebooks and research files","http://www.wikidata.org/entity/Q131808","Mannerism","1904"
"Ellis K. Waterhouse notebooks and research files","http://www.wikidata.org/entity/Q131808","Mannerism","1905"
"Ellis K. Waterhouse notebooks and research files","http://www.wikidata.org/entity/Q131808","Mannerism","1906"
"Ellis K. Waterhouse notebooks and research files","http://www.wikidata.org/entity/Q131808","Mannerism","1907"
"Ellis K. Waterhouse notebooks and research files","http://www.wikidata.org/entity/Q131808","Mannerism","1908"
"Ellis K. Waterhouse notebooks and research files","http://www.wikidata.org/entity/Q131808","Mannerism","1909"
"Ellis K. Waterhouse notebooks and research files","http://www.wikidata.org/entity/Q131808","Mannerism","1910"
"Ellis K. Waterhouse notebooks and research files","http://www.wikidata.org/entity/Q131808","Mannerism","1911"
"Ellis K. Waterhouse notebooks and research files","http://www.wikidata.org/entity/Q131808","Mannerism","1912"
"Ellis K. Waterhouse notebooks and research files","http://www.wikidata.org/entity/Q131808","Mannerism","1913"
"Ellis K. Waterhouse notebooks and research files","http://www.wikidata.org/entity/Q131808","Mannerism","1914"
"Ellis K. Waterhouse notebooks and research files","http://www.wikidata.org/entity/Q131808","Mannerism","1915"
"Ellis K. Waterhouse notebooks and research files","http://www.wikidata.org/entity/Q131808","Mannerism","1916"
"Ellis K. Waterhouse notebooks and research files","http://www.wikidata.org/entity/Q131808","Mannerism","1917"
"Ellis K. Waterhouse notebooks and research files","http://www.wikidata.org/entity/Q131808","Mannerism","1918"
"Ellis K. Waterhouse notebooks and research files","http://www.wikidata.org/entity/Q131808","Mannerism","1919"
"Ellis K. Waterhouse notebooks and research files","http://www.wikidata.org/entity/Q131808","Mannerism","1920"
