"subject","subjectLabel","typeOfInterest","interest","interestLabel"
"http://www.wikidata.org/entity/Q85761254","Julian Kliemann","http://www.wikidata.org/prop/direct/P921","http://www.wikidata.org/entity/Q3558578","Harvard University Center for Italian Renaissance Studies"
"http://www.wikidata.org/entity/Q85761254","Julian Kliemann","http://www.wikidata.org/prop/direct/P921","http://www.wikidata.org/entity/Q11203476","Getty Research Institute"
"http://www.wikidata.org/entity/Q85761254","Julian Kliemann","http://www.wikidata.org/prop/direct/P921","Mural painting and decoration, Renaissance--Conservation and restoration"
"http://www.wikidata.org/entity/Q85761254","Julian Kliemann","http://www.wikidata.org/prop/direct/P921","Mural painting and decoration--Conservation and restoration"
"http://www.wikidata.org/entity/Q85761254","Julian Kliemann","http://www.wikidata.org/prop/direct/P921","http://www.wikidata.org/entity/Q128027","Giorgio Vasari"
"http://www.wikidata.org/entity/Q85761254","Julian Kliemann","http://www.wikidata.org/prop/direct/P921","http://www.wikidata.org/entity/Q128027","Giorgio Vasari"
"http://www.wikidata.org/entity/Q85761254","Julian Kliemann","http://www.wikidata.org/prop/direct/P921","Mural painting and decoration, Baroque"
"http://www.wikidata.org/entity/Q85761254","Julian Kliemann","http://www.wikidata.org/prop/direct/P921","Krautheimer, Richard,"
"http://www.wikidata.org/entity/Q85761254","Julian Kliemann","http://www.wikidata.org/prop/direct/P921","Italy--Trento"
"http://www.wikidata.org/entity/Q85761254","Julian Kliemann","http://www.wikidata.org/prop/direct/P921","Architecture--Historiography"
"http://www.wikidata.org/entity/Q85761254","Julian Kliemann","http://www.wikidata.org/prop/direct/P921","http://www.wikidata.org/entity/Q50675","historiography"
"http://www.wikidata.org/entity/Q85761254","Julian Kliemann","http://www.wikidata.org/prop/direct/P921","Nobility"
"http://www.wikidata.org/entity/Q85761254","Julian Kliemann","http://www.wikidata.org/prop/direct/P921","Painting, Renaissance"
"http://www.wikidata.org/entity/Q85761254","Julian Kliemann","http://www.wikidata.org/prop/direct/P921","Art, Medieval"
"http://www.wikidata.org/entity/Q85761254","Julian Kliemann","http://www.wikidata.org/prop/direct/P921","Art, Renaissance--Themes, motives"
